stu_num,name,pos,clasroom,week,day,time
53432289,wleyw,i,652,0,3,4
53432289,kunfm,u,822,0,4,2
53432289,rrtmr,e,985,0,5,0
53432289,pnbdk,x,762,0,2,2
53432289,wlmzb,e,409,0,0,3
53432289,cwzze,w,783,0,1,1
84449250,pzxfh,n,664,1,6,5
84449250,rnjsq,e,385,1,6,4
84449250,xgrvw,c,678,1,5,3
84449250,ryhbr,u,251,1,6,1
84449250,xuwtt,p,426,1,3,3
84449250,mzbts,b,616,1,3,2
84449250,fyitk,a,401,1,0,4
84449250,rfeij,a,436,1,0,3
84449250,nwrgg,e,729,0,5,3
84449250,zsnxa,u,107,0,2,5
84449250,eakaa,u,606,0,6,0
84449250,tjeug,t,379,0,2,3
84449250,tymag,i,471,0,2,2
84449250,zyupj,b,567,0,2,1
84449250,yzmrb,c,992,0,2,0
84449250,mjowq,s,644,0,0,1
63170529,txcio,h,207,1,4,5
63170529,jtpkn,y,776,1,6,2
63170529,qrofz,t,841,1,3,4
63170529,ndkjd,b,155,1,4,2
63170529,anuqo,y,464,1,4,1
63170529,sgcdc,l,848,1,3,1
63170529,sjqcm,v,318,1,2,1
63170529,vfpdo,o,259,1,0,1
63170529,lqfov,j,739,1,0,0
63170529,srkzr,r,166,0,6,3
63170529,uqkci,z,743,0,5,1
63170529,sfeat,r,263,0,0,5
63170529,egzym,o,157,0,1,3
63170529,mmcpf,v,296,0,2,0
63170529,qbjtc,z,251,0,1,0
63170529,phzju,j,856,0,0,0
73392096,tkrur,s,222,1,6,5
73392096,hxzgh,v,955,1,4,5
73392096,mnjlt,q,173,1,5,3
73392096,cnqoc,e,680,1,5,2
73392096,zsrly,z,768,1,5,1
73392096,ympze,f,185,1,0,4
73392096,mknwn,p,193,1,2,1
73392096,tfkox,r,242,1,0,2
73392096,aeusm,v,684,1,1,0
73392096,ylngf,x,340,0,5,5
73392096,axjpq,w,687,0,5,4
73392096,aofsj,b,848,0,6,2
73392096,ckozy,v,821,0,6,1
73392096,vaybh,j,664,0,5,1
73392096,ptdfy,c,717,0,3,2
73392096,uyxsx,d,122,0,4,0
11995103,nxcgr,a,703,1,6,5
11995103,tmvpg,t,689,1,6,1
11995103,rbiaa,u,243,1,3,3
11995103,swxdj,g,376,1,5,0
11995103,qsdma,z,797,1,1,3
11995103,sgpqx,j,811,1,1,2
11995103,nmncc,e,689,0,6,4
11995103,xrhtv,w,674,0,4,5
11995103,jlqhx,j,433,0,4,4
11995103,snftt,w,535,0,5,2
11995103,xnhih,b,659,0,5,1
11995103,hwlud,l,956,0,4,0
75294685,amlpj,m,525,1,5,5
75294685,owgpb,i,124,1,5,4
75294685,hncxh,p,679,1,3,5
75294685,qrzhe,i,370,1,3,3
75294685,euoyb,x,879,1,1,4
75294685,lfhfn,r,661,1,3,0
75294685,fzssz,i,927,1,2,0
75294685,iyrza,o,582,1,1,0
75294685,maeks,e,666,0,5,3
75294685,lhkuo,t,204,0,5,1
75294685,oylpz,p,724,0,5,0
75294685,raqax,t,126,0,3,1
75294685,ywxcx,z,949,0,2,1
75294685,bmrey,j,679,0,1,1
93765594,pnyyr,r,292,1,6,5
93765594,vluxc,v,896,1,6,4
93765594,ilzlu,w,907,1,4,5
93765594,tuthw,p,229,1,6,2
93765594,ocngk,p,452,1,2,5
93765594,rgqev,h,148,1,3,3
93765594,whtwn,p,927,1,1,4
93765594,nxkrm,g,166,1,3,1
93765594,rpxfh,g,766,1,0,1
93765594,zbdgz,g,771,1,0,0
93765594,vddei,x,199,0,6,5
93765594,xyovk,l,430,0,3,5
93765594,lpyrr,w,124,0,5,2
93765594,goong,f,473,0,6,0
93765594,totag,s,510,0,4,1
93765594,gsqwg,k,922,0,1,3
93765594,kvahf,s,574,0,3,0
93765594,nuubp,q,792,0,1,0
93765594,aejtm,t,928,0,0,0
98361299,vjjsk,x,794,1,6,5
98361299,wrjnd,s,269,1,6,4
98361299,xyuub,u,207,1,5,4
98361299,yurqm,v,279,1,6,2
98361299,zkafv,v,210,1,6,1
98361299,qwupf,z,853,1,3,2
98361299,vxqbk,w,740,1,2,2
98361299,cgnwz,k,160,1,0,3
98361299,gpipn,w,542,1,0,1
98361299,iktdo,z,105,0,6,5
98361299,fprny,n,384,0,6,3
98361299,ncfqr,s,588,0,4,4
98361299,kbjmp,a,775,0,6,1
98361299,bbaou,f,497,0,5,1
98361299,yywdh,q,242,0,4,1
98361299,mvhjg,f,386,0,4,0
68978645,sphmh,k,542,1,6,5
68978645,olupx,f,217,1,3,5
68978645,ubdit,o,660,1,2,5
68978645,esiyo,f,487,1,5,1
68978645,oajus,a,534,1,5,0
68978645,edops,m,918,1,3,0
68978645,sweut,f,464,1,2,0
68978645,sukmv,v,844,1,1,0
68978645,tlaix,j,365,0,4,4
68978645,juely,b,130,0,6,1
68978645,mkewg,d,238,0,4,1
68978645,otkoa,v,840,0,1,3
68978645,eyqdh,r,657,0,2,1
68978645,gagos,u,271,0,0,1
68978645,creak,y,607,0,0,0
80523221,hsutc,q,651,1,6,4
80523221,srwcr,v,216,1,3,5
80523221,qmbqh,t,388,1,1,5
80523221,gagsv,j,186,1,0,5
80523221,qgpps,y,715,1,2,2
80523221,vgvwt,s,226,1,2,1
80523221,jambi,z,291,1,0,2
80523221,eiyme,e,981,1,0,0
80523221,ekloq,y,110,0,6,3
80523221,wouvp,h,669,0,4,4
80523221,ooaxx,i,556,0,2,3
80523221,zhzhm,j,241,0,0,3
55269332,nucjt,i,730,1,6,5
55269332,tbkvh,b,736,1,6,4
55269332,hqoqr,h,868,1,6,3
55269332,ekljk,n,891,1,5,3
55269332,stqta,l,962,1,6,1
55269332,enscx,r,211,1,1,5
55269332,jrxwr,y,219,1,5,0
55269332,enefx,u,564,1,1,3
55269332,yjooj,n,112,1,1,2
55269332,mzvhk,b,415,1,0,1
55269332,ghyll,h,778,0,3,5
55269332,qrjmd,c,948,0,2,5
55269332,fnaob,g,133,0,1,5
55269332,wntgc,x,424,0,4,1
55269332,mybyl,o,761,0,1,3
55269332,eylmm,f,102,0,1,2
55269332,mupsn,e,973,0,2,0
55269332,hiyir,p,167,0,1,0
55269332,sbnmm,h,511,0,0,0
31033299,udloi,q,238,1,5,3
31033299,qmyav,c,368,1,2,5
31033299,nydml,j,281,1,1,5
31033299,firqa,f,304,1,3,2
31033299,lrxcy,v,201,1,1,3
31033299,yjwgn,u,637,1,0,3
31033299,vtegg,s,252,1,1,1
31033299,mjrfd,x,371,0,5,5
31033299,orbqa,r,243,0,5,4
31033299,rfjjs,r,569,0,4,4
31033299,yulfe,w,476,0,6,0
31033299,wxxdp,m,562,0,5,0
31033299,khzqn,p,762,0,1,3
31033299,owwjk,o,410,0,2,1
31033299,cwimz,x,305,0,1,1
38838217,jjybh,u,916,1,6,4
38838217,szzyl,q,568,1,6,3
38838217,uhxkd,q,519,1,5,3
38838217,jiwja,c,643,1,5,2
38838217,pagxv,x,875,1,6,0
38838217,ewelp,j,374,1,4,0
38838217,mmwgx,z,105,1,3,0
38838217,wvhnv,w,821,1,1,1
38838217,yovbd,l,481,1,0,1
38838217,nvtjt,d,870,0,4,3
38838217,dftor,p,420,0,6,0
38838217,izwfd,v,160,0,2,3
38838217,uxmcz,k,422,0,0,4
38838217,vnenn,d,944,0,3,0
38838217,sswjc,f,589,0,2,0
38838217,qusgs,r,829,0,1,0
16879561,uldpm,b,551,1,5,5
16879561,ihzdj,s,948,1,4,5
16879561,iddwq,f,913,1,4,4
16879561,rgjpf,a,856,1,4,3
16879561,qwdxo,l,183,1,1,5
16879561,qsizu,f,616,1,2,3
16879561,rdbrm,g,584,1,1,0
16879561,pndkk,q,601,0,4,5
16879561,dndim,i,424,0,3,5
16879561,rvxaz,u,217,0,4,3
16879561,xutty,z,249,0,5,1
16879561,epfiv,t,988,0,3,2
16879561,lnnfz,i,771,0,3,0
16879561,spxgs,r,776,0,1,1
14743496,zivkd,h,479,1,6,4
14743496,rlddm,g,805,1,5,4
14743496,vgxxr,i,534,1,3,5
14743496,uepxk,j,454,1,5,2
14743496,rcvmm,q,941,1,6,0
14743496,gvcvp,l,755,1,0,5
14743496,rxbxl,d,393,1,3,1
14743496,gatzn,t,116,1,3,0
14743496,auble,i,301,1,0,1
14743496,gzfyy,a,243,0,5,4
14743496,dvptk,l,833,0,4,4
14743496,fvkrj,d,396,0,3,4
14743496,waksr,f,321,0,3,3
14743496,cceoy,p,780,0,2,3
14743496,tbckc,w,876,0,2,2
14743496,dkwvk,v,878,0,2,1
49240007,lknxo,k,322,1,6,5
49240007,wplhe,x,157,1,5,2
49240007,ispxo,f,953,1,4,2
49240007,qzvke,r,232,1,4,1
49240007,zpzfx,u,675,1,4,0
49240007,utvyj,t,472,1,0,3
49240007,kafyi,o,436,1,1,1
49240007,idcid,s,969,1,0,1
49240007,arqzf,i,294,1,0,0
49240007,bzqkc,u,260,0,6,3
49240007,hpukz,a,382,0,6,2
49240007,fzqvl,l,120,0,3,4
49240007,dhxcj,v,581,0,1,5
49240007,iaxpq,y,359,0,0,5
49240007,mqmsz,b,503,0,3,1
49240007,cdlim,o,828,0,0,3
49240007,gijwn,b,601,0,1,1
49240007,hssiy,e,514,0,0,1
49240007,maqci,j,381,0,0,0
30189504,jzoty,v,801,1,5,4
30189504,ndghn,x,626,1,4,3
30189504,fkjgh,a,889,1,4,2
30189504,zepdg,y,684,1,5,0
30189504,cfrhu,x,163,1,0,4
30189504,rvtzl,y,478,1,2,1
30189504,snyyg,d,996,1,1,1
30189504,fvsji,o,333,1,1,0
30189504,qkxvx,z,766,0,6,4
30189504,iaala,b,579,0,4,3
30189504,iezda,c,449,0,2,4
30189504,dgsnn,c,935,0,0,5
30189504,mbcjk,u,468,0,0,1
77889471,atkgd,r,358,1,6,5
77889471,txdks,r,933,1,6,4
77889471,qirba,h,278,1,6,3
77889471,qaqzi,d,970,1,4,4
77889471,zrgso,t,424,1,5,2
77889471,bodkd,w,896,1,4,1
77889471,hnekf,p,445,1,0,4
77889471,tikhn,t,889,1,3,0
77889471,mejhv,s,714,1,1,1
77889471,eupbe,b,694,1,0,0
77889471,xsvup,m,109,0,6,5
77889471,jpqtu,o,887,0,5,4
77889471,aljmv,f,877,0,4,4
77889471,pymgf,v,662,0,6,1
77889471,xfira,p,714,0,2,4
77889471,iatvc,b,990,0,0,5
77889471,rerus,s,424,0,2,2
98469819,mihnv,d,350,1,6,5
98469819,wyhjr,b,775,1,4,4
98469819,gnllh,p,955,1,2,3
98469819,yuxoh,x,798,1,0,4
98469819,cesyo,j,260,1,1,0
98469819,hojcp,q,412,1,0,0
98469819,ikvyf,t,127,0,6,5
98469819,flwmf,t,600,0,5,5
98469819,roomq,c,513,0,4,5
98469819,reovm,y,332,0,4,4
98469819,jtwqx,k,266,0,2,5
98469819,sqgzj,d,290,0,5,1
98469819,sbtvn,s,634,0,3,2
98469819,xlmsr,w,873,0,3,0
98469819,bllmx,f,777,0,0,1
21600184,mxjju,j,495,1,6,5
21600184,wwcoo,y,887,1,5,3
21600184,pxfvs,g,170,1,4,3
21600184,xctqa,h,687,1,2,3
21600184,lxqwn,k,785,1,2,2
21600184,elyey,w,475,1,2,1
21600184,izxuh,l,713,1,2,0
21600184,tcgwq,d,869,0,6,4
21600184,clwvp,q,968,0,6,3
21600184,pcavl,h,424,0,5,3
21600184,zzepe,f,507,0,2,5
21600184,gqzzn,b,886,0,6,0
21600184,uwpvh,b,164,0,0,5
21600184,swwtw,k,222,0,2,1
21600184,jrpmw,d,158,0,0,2
21600184,xuxip,d,900,0,0,1
21600184,ijplu,a,339,0,0,0
23476149,pglwe,f,999,1,6,4
23476149,hpphu,e,765,1,6,3
23476149,zgnut,c,346,1,3,5
23476149,vfygr,j,862,1,2,5
23476149,tqepv,t,676,1,3,3
23476149,kcijz,l,994,1,4,1
23476149,jsbtm,a,437,1,0,4
23476149,aiiio,b,914,1,1,2
23476149,mxiru,t,243,1,2,0
23476149,xsejv,z,387,1,0,1
23476149,owmos,z,358,0,5,4
23476149,lscnc,z,532,0,6,1
23476149,oywfj,b,811,0,6,0
23476149,ahlzg,d,455,0,3,2
23476149,kgimt,u,505,0,1,3
23476149,qqrcn,k,204,0,3,0
23476149,eklcn,r,269,0,0,1
55156661,kigrl,x,666,1,6,5
55156661,ycyvk,u,505,1,6,4
55156661,pmcbe,b,191,1,6,2
55156661,nmami,m,994,1,5,2
55156661,coaxc,s,675,1,1,5
55156661,bhozh,g,484,1,5,0
55156661,fzhfw,y,610,1,1,1
55156661,deckk,r,618,1,1,0
55156661,kqprb,l,207,1,0,0
55156661,pvjtt,b,124,0,6,5
55156661,kfbqa,z,454,0,5,5
55156661,bltir,o,362,0,4,4
55156661,rpemd,m,175,0,2,4
55156661,vbvbn,k,839,0,5,0
55156661,kfbdn,m,135,0,2,2
55156661,vklrm,y,903,0,1,2
55156661,fyjzx,z,504,0,0,0
47579058,pnxbm,i,577,1,5,5
47579058,hnveh,l,112,1,5,4
47579058,bndes,h,509,1,3,5
47579058,gxsey,w,834,1,1,5
47579058,tdrgf,y,507,1,0,5
47579058,uqqrx,k,104,1,3,1
47579058,rlkwh,x,516,1,0,0
47579058,vatjz,g,806,0,5,5
47579058,huozf,i,560,0,6,3
47579058,uwaav,h,126,0,3,5
47579058,usgai,d,451,0,3,4
47579058,qrkhm,x,988,0,1,5
47579058,olxuo,v,124,0,4,1
47579058,qxgqn,v,571,0,3,1
47579058,upodc,p,978,0,1,2
47579058,kuejh,c,709,0,0,2
47579058,vmmyj,p,402,0,0,0
30470065,uddcu,r,329,1,5,5
30470065,tqlko,w,130,1,4,5
30470065,twjbi,i,255,1,5,3
30470065,lewah,u,160,1,3,4
30470065,idzkz,w,947,1,1,5
30470065,eorni,c,731,1,1,4
30470065,nchlj,q,254,1,0,3
30470065,pbwrt,f,683,1,0,2
30470065,xytva,d,640,1,0,1
30470065,zrlct,e,328,1,0,0
30470065,shhnd,n,121,0,6,4
30470065,ktymt,v,435,0,5,4
30470065,ldjpy,u,325,0,6,2
30470065,chaam,p,939,0,4,3
30470065,esvcv,s,470,0,4,2
30470065,vjktf,g,243,0,0,5
30470065,czgoo,r,883,0,3,1
30470065,kxeve,x,436,0,2,0
30470065,dxaiy,e,143,0,0,1
73031599,qaopx,b,181,1,5,4
73031599,evkvk,d,166,1,5,3
73031599,rajkl,m,961,1,2,5
73031599,quhzb,y,250,1,2,4
73031599,epatq,o,449,1,1,4
73031599,ffqub,c,378,1,2,2
73031599,tbuoh,r,146,1,0,3
73031599,rlpnr,h,549,1,0,2
73031599,rigbl,a,745,0,5,5
73031599,dgaao,d,631,0,5,4
73031599,fpwub,d,389,0,5,3
73031599,slfgt,a,407,0,2,5
73031599,vggxm,n,545,0,5,0
73031599,cgtrk,s,679,0,3,1
73031599,rpsvq,i,552,0,2,0
73031599,xfuzk,t,480,0,0,0
14241701,dyeye,y,690,1,6,3
14241701,aiqqt,e,863,1,6,2
14241701,zfugv,w,175,1,5,2
14241701,kjduj,c,270,1,3,2
14241701,zpsly,e,311,1,0,4
14241701,qgbmf,d,550,1,2,0
14241701,myxqe,j,766,0,6,5
14241701,syjrm,l,727,0,5,4
14241701,lefwj,l,678,0,2,5
14241701,chsja,b,739,0,1,5
14241701,hlbkm,c,131,0,2,3
14241701,hodbg,f,984,0,4,0
14241701,svvze,w,989,0,1,2
14241701,bujxc,e,929,0,0,0
51629982,eqocb,y,874,1,6,4
51629982,fzxbv,g,496,1,4,3
51629982,owtfk,m,889,1,1,5
51629982,qugas,r,962,1,0,5
51629982,dsyie,d,696,1,4,0
51629982,ygvot,g,658,1,0,3
51629982,wqxea,z,941,1,1,1
51629982,xcqmb,z,143,1,0,1
51629982,jaset,l,861,1,0,0
51629982,mjcpm,a,603,0,5,5
51629982,cyymg,w,331,0,4,5
51629982,phuur,w,145,0,5,3
51629982,pyvkx,c,574,0,6,1
51629982,lmctr,e,737,0,2,4
51629982,ntopt,h,611,0,2,3
51629982,luqve,u,874,0,1,3
51629982,owpby,h,128,0,2,0
38191004,huxrh,i,916,1,4,5
38191004,ljsdv,l,583,1,4,4
38191004,khmru,k,347,1,5,1
38191004,oonse,t,915,1,0,5
38191004,ghbjs,h,827,1,0,3
38191004,qutep,p,506,1,1,1
38191004,rhiue,b,342,0,6,5
38191004,jrvuk,r,263,0,5,5
38191004,dgiif,j,192,0,6,3
38191004,fjluc,x,121,0,5,3
38191004,lwxnr,t,110,0,6,1
38191004,ljvsi,s,590,0,3,3
38191004,ckvfj,d,835,0,4,1
38191004,dimrr,m,702,0,1,3
38191004,tupma,u,279,0,1,2
38191004,bzorf,k,418,0,0,2
38191004,vvkwv,z,210,0,1,0
38191004,fxlnj,p,274,0,0,0
57536412,afmbu,w,631,1,6,5
57536412,vfpsb,o,892,1,4,3
57536412,zedpt,x,254,1,4,2
57536412,tkuqt,r,801,1,0,5
57536412,dleha,q,616,1,1,3
57536412,arsfp,i,241,1,3,0
57536412,qnfum,m,379,1,1,1
57536412,yfcwl,o,312,1,1,0
57536412,uilna,g,697,0,6,3
57536412,uazmq,r,308,0,5,3
57536412,pyaaa,m,310,0,6,1
57536412,xqfch,f,302,0,5,1
57536412,ucctw,g,487,0,2,3
57536412,mnafk,c,412,0,2,2
57536412,kthjo,h,382,0,0,3
38795163,undfe,z,793,1,6,5
38795163,ttzyh,t,233,1,6,4
38795163,rfnwb,d,763,1,5,3
38795163,lmsss,h,650,1,2,5
38795163,ferrm,a,646,1,4,1
38795163,ynnds,i,726,1,4,0
38795163,ubtnx,o,680,1,1,2
38795163,zvfkw,j,514,1,0,2
38795163,zekrk,q,535,1,0,0
38795163,gkhwt,n,737,0,5,5
38795163,kgeor,c,184,0,4,5
38795163,uynst,d,238,0,6,2
38795163,qzrhv,c,689,0,3,4
38795163,ocftg,d,266,0,5,1
38795163,nizpy,b,696,0,0,5
38795163,ocqto,x,627,0,3,0
97947546,rsrrn,u,550,1,5,4
97947546,zhpdo,t,862,1,4,4
97947546,sreqb,k,968,1,5,2
97947546,yrduk,n,512,1,2,4
97947546,ztptt,r,259,1,1,4
97947546,zzdhh,r,913,1,0,4
97947546,sromw,h,539,1,3,0
97947546,mqqef,r,628,1,2,0
97947546,ojbfc,h,321,1,0,0
97947546,tjrju,e,944,0,6,5
97947546,jmane,s,745,0,4,4
97947546,zcgsb,j,200,0,5,2
97947546,aqupp,y,200,0,1,5
97947546,ekgyu,s,667,0,0,5
97947546,expju,s,230,0,2,2
97947546,jignr,x,462,0,0,3
97947546,wkswf,a,867,0,0,2
97947546,cyrmi,w,624,0,0,1
25687958,xqzif,c,475,1,6,5
25687958,grrxr,w,890,1,5,5
25687958,vazrt,s,575,1,4,3
25687958,owbkp,u,271,1,4,2
25687958,celoa,c,952,1,3,2
25687958,yihle,o,576,1,4,0
25687958,cayhe,a,199,1,0,3
25687958,gvjrn,b,253,0,6,5
25687958,twzrv,s,971,0,6,4
25687958,wmvae,h,637,0,3,4
25687958,pbkhk,o,409,0,2,4
25687958,gbfeb,g,654,0,5,0
25687958,ybnuv,f,332,0,4,0
87338899,jldim,k,461,1,5,4
87338899,tvgya,j,849,1,5,1
87338899,jbjzr,x,537,1,0,5
87338899,ozddd,n,356,1,4,0
87338899,mgfhr,r,196,1,0,3
87338899,cyqdx,i,519,1,1,1
87338899,ulcpc,p,294,1,0,1
87338899,hbzdh,i,751,0,6,5
87338899,hfqwb,p,747,0,5,4
87338899,mhjqa,r,741,0,6,2
87338899,iougw,i,805,0,6,1
87338899,vmtap,n,926,0,6,0
87338899,szrda,z,713,0,3,2
87338899,aubrv,b,341,0,2,2
87338899,owwat,y,965,0,2,0
87338899,yztjn,i,543,0,0,1
82362260,fcfmp,v,100,1,5,5
82362260,aqxmd,j,389,1,4,5
82362260,tvehx,j,118,1,6,2
82362260,tuscg,l,959,1,3,4
82362260,cfvgh,r,879,1,5,1
82362260,rqfvn,d,696,1,5,0
82362260,kyksg,f,118,1,2,2
82362260,ooyli,e,387,1,1,2
82362260,vkhhm,n,228,1,1,0
82362260,fkcwv,q,213,0,6,4
82362260,kzmde,p,291,0,5,4
82362260,vjxdb,d,130,0,5,3
82362260,zhttp,w,969,0,5,1
